Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Market Category_Crossover,Market Category_Diesel,Market Category_Exotic,Market Category_Factory Tuner,Market Category_Flex Fuel,Market Category_Hatchback,Market Category_High-Performance,Market Category_Hybrid,Market Category_Luxury,Market Category_Missing,Market Category_Performance
Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),362.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,617,65100,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18,14,617,109300,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,617,69650,1,0,0,1,0,0,0,0,1,0,1
Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18,14,617,110650,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,18,617,64600,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),550.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,99950,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,24,18,617,51100,1,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,107100,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class,2016,diesel,201.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,22,617,52500,1,1,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,17,617,53600,1,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,108840,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),550.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,13,617,101690,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,18,617,65650,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,18,617,52000,1,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,18,617,54500,1,0,0,0,0,0,0,0,1,0,0
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,873,25375,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,873,25375,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,20,873,24300,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,20,873,24300,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,20,873,24300,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2008,premium unleaded (required),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,873,25375,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2009,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,21,873,24770,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2009,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,21,873,24770,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2009,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,873,25870,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2009,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,873,25870,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,26895,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,25795,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,26695,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,24845,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,26895,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,25795,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,27795,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,24845,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24,873,27795,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,26695,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,23745,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,GLI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22,873,23745,0,0,0,0,0,0,0,0,0,0,1
Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25,19,617,37090,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,19,617,39090,1,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLK-Class,2013,diesel,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,33,24,617,38590,1,1,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLK-Class,2014,diesel,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,33,24,617,38980,1,1,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,19,617,39480,1,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25,19,617,37480,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25,19,617,37900,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,617,39900,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLK-Class,2015,diesel,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,33,24,617,39400,1,1,0,0,0,0,0,0,1,0,0
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,17,13,617,124100,1,0,0,1,0,0,1,0,1,0,0
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,18,14,617,93850,1,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,17,617,68700,1,0,0,0,0,0,0,0,1,0,0
Volkswagen,Golf Alltrack,2017,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,Wagon,30,22,873,26950,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf Alltrack,2017,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,Wagon,30,22,873,32890,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf Alltrack,2017,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,Wagon,30,22,873,30530,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf Alltrack,2017,regular unleaded,170.0,4.0,MANUAL,all wheel drive,4.0,Compact,Wagon,30,22,873,25850,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf Alltrack,2017,regular unleaded,170.0,4.0,MANUAL,all wheel drive,4.0,Compact,Wagon,30,22,873,29430,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,29280,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,32640,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,24785,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,28885,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,26280,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,25885,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,30380,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,29880,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,27380,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,30980,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,27980,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,29485,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,31540,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,25385,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,30045,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,26880,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,31145,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,27785,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,26485,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,28385,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,30620,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,26095,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,25595,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,29125,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,31220,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,27090,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,873,27590,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,31630,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,24995,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,30135,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,31235,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,32730,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,29725,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,28025,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,26490,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,30120,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,25,873,28625,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,26695,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,25,873,29520,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,873,28190,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32,24,873,35195,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,24,873,25595,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,24,873,27995,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,24,873,34095,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,32,24,873,26095,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32,24,873,26695,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32,24,873,31990,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,24,873,30890,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,24,873,24995,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32,24,873,29095,0,0,0,0,0,1,0,0,0,0,1
Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,39090,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,36595,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,36750,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,38995,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,31,22,873,35650,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,31,22,873,37895,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,36755,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,31,22,873,35655,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,31,22,873,39375,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,23,873,40475,0,0,0,1,0,1,1,0,0,0,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,42,31,873,31445,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,22495,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,43,31,873,27995,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,36,25,873,21395,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,29345,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,36,25,873,26995,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,43,31,873,30345,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,43,31,873,24595,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,42,31,873,25695,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,42,31,873,29095,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,24995,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,27025,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,29385,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,35,25,873,22725,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,36,25,873,21625,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,34,25,873,22680,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,34,25,873,27030,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,35,25,873,21580,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,34,25,873,29970,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,43,31,873,26995,0,1,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,37,25,873,19295,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,43,31,873,23445,0,1,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,37,25,873,21295,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,37,25,873,17995,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,45,30,873,28395,0,1,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,36,25,873,24895,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,36,25,873,20995,0,0,0,0,0,1,0,0,0,0,0
